"SUID","cooc_method","interaction","interactionType","Label","method_number","method_scores","methodname_interactiontype","methodname_pval","methodname_score","name","nulldistribmean","nulldistribmedian","nulldistribsd","oriScore","pval","pval-brown-merge","qval","randdistribMean","randdistribMedian","randdistribNumNonNaNScores","randdistribSD","selected","shared interaction","shared name","weight"
"2741","dist_kullbackleibler",,"mutualExclusion","OTU-EUK212->otu293","1","21.18254847","dist_kullbackleibler=mutualExclusion","dist_kullbackleibler=2.536488447724139E-6","dist_kullbackleibler=21.18254847","OTU-EUK212->otu293","11.23918104700998","11.08824912","4.6118412969993114","21.18254847","2.930198266167805E-4","2.930198266167805E-4","0.001285437341581643","19.07662270211805","19.76459499","152.0","2.951795487676028","false",,"OTU-EUK212->otu293","0.001285437341581643"
"2742","dist_kullbackleibler",,"mutualExclusion","otu16->OTU-EUK201","1","21.02069647","dist_kullbackleibler=mutualExclusion","dist_kullbackleibler=4.574161743486904E-6","dist_kullbackleibler=21.02069647","otu16->OTU-EUK201","","","","21.02069647","5.253351097815884E-4","5.253351097815884E-4","0.0022140701330907054","-100.0","-100.0","-372.0","-100.0","false",,"otu16->OTU-EUK201","0.0022140701330907054"
"2744","dist_kullbackleibler",,"mutualExclusion","OTU-EUK347->otu162","1","22.17233802","dist_kullbackleibler=mutualExclusion","dist_kullbackleibler=2.5789911668794296E-5","dist_kullbackleibler=22.17233802","OTU-EUK347->otu162","","","","22.17233802","0.002768186629824365","0.002768186629824365","0.010556346221601799","-100.0","-100.0","-402.0","-100.0","false",,"OTU-EUK347->otu162","0.010556346221601799"
"2746","dist_kullbackleibler",,"copresence","otu1732->OTU-EUK995","1","0.77442313","dist_kullbackleibler=copresence","dist_kullbackleibler=2.4424906541753444E-15","dist_kullbackleibler=0.77442313","otu1732->OTU-EUK995","6.1101819845800005","6.056751589999999","2.3256640852192905","0.77442313","2.5979218776228663E-14","2.5979218776228663E-14","2.1506212788585987E-13","0.6557966564880943","0.56738224","680.0","0.4854308290541355","false",,"otu1732->OTU-EUK995","2.1506212788585987E-13"
"2747","correl_spearman",,"mutualExclusion","OTU-EUK1129->otu258","1","-0.93548387","correl_spearman=mutualExclusion","correl_spearman=9.278696575520939E-7","correl_spearman=-0.93548387","OTU-EUK1129->otu258","0.013690322559999999","0.017741935","0.3387548121227992","-0.93548387","1.064221391393616E-4","1.064221391393616E-4","4.938973407162651E-4","-0.9296524596428571","-0.9340809","344.0","0.03913540240695157","false",,"OTU-EUK1129->otu258","4.938973407162651E-4"
"2750","correl_spearman|dist_kullbackleibler",,"copresence","otu1562->OTU-EUK101","2","0.85282494|0.9027394","correl_spearman=copresence|dist_kullbackleibler=copresence","correl_spearman=0.011312345529717327|dist_kullbackleibler=1.2084679923418662E-9","correl_spearman=0.85282494|dist_kullbackleibler=0.9027394","otu1562->OTU-EUK101","-0.008405540750000003","-0.01840629","0.33067293898654265","0.85282494","5.82712211816272E-10","5.82712211816272E-10","4.394103378940771E-9","0.8025104032663858|0.8407388997251584","0.8263112|0.771485525","892.0|892.0","0.12652931844366164|0.3974687953906197","false",,"otu1562->OTU-EUK101","4.394103378940771E-9"
"2752","correl_spearman",,"mutualExclusion","OTU-EUK476->otu708","1","-0.93548387","correl_spearman=mutualExclusion","correl_spearman=1.5574030598486388E-7","correl_spearman=-0.93548387","OTU-EUK476->otu708","0.006874193690000002","0.00645161","0.3250649473346016","-0.93548387","1.684572519389249E-5","1.684572519389249E-5","8.319047527961698E-5","-0.9352572556971518","-0.93874917","334.0","0.033907832024537066","false",,"OTU-EUK476->otu708","8.319047527961698E-5"
"2753","correl_pearson|dist_bray|correl_spearman|dist_kullbackleibler",,"copresence","otu1523->OTU-EUK261","4","0.9437556|0.17343503|0.91157654|0.88465609","correl_pearson=copresence|dist_bray=copresence|correl_spearman=copresence|dist_kullbackleibler=copresence","correl_pearson=4.185347267537942E-6|dist_bray=0.02790496796431219|correl_spearman=2.976086768751163E-4|dist_kullbackleibler=0.0","correl_pearson=0.9437556|dist_bray=0.17343503|correl_spearman=0.91157654|dist_kullbackleibler=0.88465609","otu1523->OTU-EUK261","0.005643023810000006","-0.041492525","0.33091694741920996","0.9437556","0.0","0.0","0.0","0.9378380537013984|0.15497015452566104|0.9025092115552114|0.6345196229860033","0.94700906|0.14898853|0.91592785|0.55785836","286.0|286.0|286.0|286.0","0.04377490291993706|0.05940176394683926|0.06549049396913995|0.41501636850692736","false",,"otu1523->OTU-EUK261","0.0"
"2754","correl_spearman",,"mutualExclusion","OTU-EUK476->otu700","1","-0.90050042","correl_spearman=mutualExclusion","correl_spearman=2.1293134431221716E-6","correl_spearman=-0.90050042","OTU-EUK476->otu700","","","","-0.90050042","2.4604353830604E-4","2.4604353830604E-4","0.0010905027029640857","-100.0","-100.0","-94.0","-100.0","false",,"OTU-EUK476->otu700","0.0010905027029640857"
"2755","correl_spearman",,"mutualExclusion","otu2395->OTU-EUK299","1","-0.88356159","correl_spearman=mutualExclusion","correl_spearman=1.339149519004046E-4","correl_spearman=-0.88356159","otu2395->OTU-EUK299","0.0036127851200000016","0.0065449","0.3252055249428636","-0.88356159","0.012356703561736904","0.012356703561736904","0.04332776453094445","-0.9050901062040121","-0.91863309","196.0","0.06216545160986923","false",,"otu2395->OTU-EUK299","0.04332776453094445"
"2756","dist_kullbackleibler|dist_bray",,"copresence","otu2651->OTU-EUK868","2","0.70603862|0.22603638","dist_kullbackleibler=copresence|dist_bray=copresence","dist_kullbackleibler=0.0|dist_bray=0.07717532477384481","dist_kullbackleibler=0.70603862|dist_bray=0.22603638","otu2651->OTU-EUK868","7.707720460390002","7.839596105","3.3441947286171456","0.70603862","0.0","0.0","0.0","0.6570048655048855|0.25658283016286637","0.541777775|0.23333281","228.0|228.0","0.4252948221024775|0.11460670037532636","false",,"otu2651->OTU-EUK868","0.0"
"2757","correl_pearson|dist_bray|dist_kullbackleibler",,"copresence","otu215->OTU-EUK78","3","0.97414278|0.2334531|0.86244269","correl_pearson=copresence|dist_bray=copresence|dist_kullbackleibler=copresence","correl_pearson=0.1425922806210681|dist_bray=0.0883678299175068|dist_kullbackleibler=1.709743457922741E-14","correl_pearson=0.97414278|dist_bray=0.2334531|dist_kullbackleibler=0.86244269","otu215->OTU-EUK78","0.01459364930999998","-0.127138825","0.349499542029348","0.97414278","1.4432899320127035E-15","1.4432899320127035E-15","1.2268985136345612E-14","0.7299619919549756|0.2699824666824643|1.1335872897274875","0.9745916299999999|0.222020055|0.8103386699999999","688.0|688.0|688.0","0.44803422804696724|0.1861792799838846|1.0326999810452688","false",,"otu215->OTU-EUK78","1.2268985136345612E-14"
"2758","correl_spearman|dist_bray|dist_kullbackleibler",,"copresence","OTU-EUK1172->otu1286","3","0.86206897|0.17168724|0.19980726","correl_spearman=copresence|dist_bray=copresence|dist_kullbackleibler=copresence","correl_spearman=0.02228280447694342|dist_bray=0.06067843208300916|dist_kullbackleibler=0.0","correl_spearman=0.86206897|dist_bray=0.17168724|dist_kullbackleibler=0.19980726","OTU-EUK1172->otu1286","0.007434483100000002","0.00689655","0.31978455245047976","0.86206897","0.0","0.0","0.0","0.8228870893779162|0.15143128144634527|0.1700842941990669","0.85815603|0.16214069|0.1897003","286.0|286.0|286.0","0.1647986465540952|0.08986909471979047|0.11477128409233797","false",,"OTU-EUK1172->otu1286","0.0"
"2759","correl_spearman",,"mutualExclusion","otu2403->OTU-EUK299","1","-0.88356159","correl_spearman=mutualExclusion","correl_spearman=1.0252029251156536E-4","correl_spearman=-0.88356159","otu2403->OTU-EUK299","0.020603347350000037","0.0196347","0.3345576350733633","-0.88356159","0.009761197992817161","0.009761197992817161","0.0349195237719233","-0.9050901062040121","-0.91863309","196.0","0.06216545160986923","false",,"otu2403->OTU-EUK299","0.0349195237719233"
"2760","dist_kullbackleibler",,"mutualExclusion","otu891->OTU-EUK110","1","21.63562552","dist_kullbackleibler=mutualExclusion","dist_kullbackleibler=2.291874523496773E-8","dist_kullbackleibler=21.63562552","otu891->OTU-EUK110","","","","21.63562552","2.2057017551313507E-6","2.2057017551313507E-6","1.1638514089850235E-5","-100.0","-100.0","-424.0","-100.0","false",,"otu891->OTU-EUK110","1.1638514089850235E-5"
"2761","correl_spearman",,"mutualExclusion","otu3370->OTU-EUK789","1","-0.90050042","correl_spearman=mutualExclusion","correl_spearman=4.6874399917129494E-9","correl_spearman=-0.90050042","otu3370->OTU-EUK789","","","","-0.90050042","3.955984528847267E-7","3.955984528847267E-7","2.3967204655617013E-6","-100.0","-100.0","-52.0","-100.0","false",,"otu3370->OTU-EUK789","2.3967204655617013E-6"
"2762","correl_spearman",,"mutualExclusion","OTU-EUK80->otu330","1","-0.91157654","correl_spearman=mutualExclusion","correl_spearman=8.800225873661915E-5","correl_spearman=-0.91157654","OTU-EUK80->otu330","0.01991245210999998","0.01939525","0.34568990281991596","-0.91157654","0.008519559694293855","0.008519559694293855","0.03070987459269098","-0.9054939323174601","-0.92150712","260.0","0.06085962213922478","false",,"OTU-EUK80->otu330","0.03070987459269098"
"2763","correl_spearman",,"mutualExclusion","OTU-EUK80->otu690","1","-0.9245067","correl_spearman=mutualExclusion","correl_spearman=1.7864419750379668E-5","correl_spearman=-0.9245067","OTU-EUK80->otu690","-0.003529934730000006","-0.00646508","0.3234638728835969","-0.9245067","0.001958800780722303","0.001958800780722303","0.007585304569678505","-0.935779151619048","-0.94244297","260.0","0.0508661965151179","false",,"OTU-EUK80->otu690","0.007585304569678505"
"2764","correl_spearman",,"mutualExclusion","OTU-EUK457->otu2513","1","-0.90050042","correl_spearman=mutualExclusion","correl_spearman=4.774630912862676E-9","correl_spearman=-0.90050042","OTU-EUK457->otu2513","","","","-0.90050042","4.036360781167758E-7","4.036360781167758E-7","2.4344551047523397E-6","-100.0","-100.0","-32.0","-100.0","false",,"OTU-EUK457->otu2513","2.4344551047523397E-6"
"2766","correl_spearman",,"mutualExclusion","OTU-EUK506->otu782","1","-0.89665139","correl_spearman=mutualExclusion","correl_spearman=7.075613875051623E-5","correl_spearman=-0.89665139","OTU-EUK506->otu782","5.235918599999966E-4","-0.0196347","0.34023574168265336","-0.89665139","0.007003935611264667","0.007003935611264667","0.025480419505872064","-0.9024071039558577","-0.91268315","178.0","0.056296719993210065","false",,"OTU-EUK506->otu782","0.025480419505872064"
"2768","correl_spearman|dist_kullbackleibler",,"copresence","otu1494->OTU-EUK2013","2","0.93103448|0.61245461","correl_spearman=copresence|dist_kullbackleibler=copresence","correl_spearman=0.006249022424814454|dist_kullbackleibler=0.0","correl_spearman=0.93103448|dist_kullbackleibler=0.61245461","otu1494->OTU-EUK2013","-0.0012689650700000033","0.00689655","0.33494970187689793","0.93103448","0.0","0.0","0.0","0.8925908190779018|0.5156305115103337","0.92307692|0.57198871","258.0|258.0","0.12806694808943397|0.21938501652727735","false",,"otu1494->OTU-EUK2013","0.0"
"2769","correl_spearman|dist_bray",,"mutualExclusion","otu215->OTU-EUK434","2","-0.90050042|0.99916991","correl_spearman=mutualExclusion|dist_bray=mutualExclusion","correl_spearman=6.2543756840227616E-9|dist_bray=0.00659753079608949","correl_spearman=-0.90050042|dist_bray=0.99916991","otu215->OTU-EUK434","","","","-0.90050042","2.041822377840674E-9","2.041822377840674E-9","1.4928652665234126E-8","-100.0|-100.0","-100.0|-100.0","-96.0|-96.0","-100.0|-100.0","false",,"otu215->OTU-EUK434","1.4928652665234126E-8"
"2770","correl_spearman",,"mutualExclusion","OTU-EUK385->otu894","1","-0.9097412","correl_spearman=mutualExclusion","correl_spearman=2.153311477559594E-5","correl_spearman=-0.9097412","OTU-EUK385->otu894","0.007291019159999995","0.0065449","0.3243006546039278","-0.9097412","0.002336792722590353","0.002336792722590353","0.008991116685510897","-0.9122389734280916","-0.92035799","196.0","0.05053635900061293","false",,"OTU-EUK385->otu894","0.008991116685510897"
"2771","correl_spearman|dist_kullbackleibler",,"copresence","otu1105->OTU-EUK1168","2","0.8609147|0.73443686","correl_spearman=copresence|dist_kullbackleibler=copresence","correl_spearman=0.003674221053421467|dist_kullbackleibler=0.0","correl_spearman=0.8609147|dist_kullbackleibler=0.73443686","otu1105->OTU-EUK1168","-0.0021712774699999956","0.0","0.3385617482409167","0.8609147","0.0","0.0","0.0","0.8502048660141517|0.6059882052358491","0.869538975|0.57995066","696.0|696.0","0.10110901180071022|0.2954496800222812","false",,"otu1105->OTU-EUK1168","0.0"
"2773","correl_spearman|dist_kullbackleibler",,"copresence","OTU-EUK129->otu2689","2","0.8757764|0.46404789","correl_spearman=copresence|dist_kullbackleibler=copresence","correl_spearman=0.012312582878370226|dist_kullbackleibler=0.0","correl_spearman=0.8757764|dist_kullbackleibler=0.46404789","OTU-EUK129->otu2689","0.012869565250000005","0.00621118","0.3365920298456479","0.8757764","0.0","0.0","0.0","0.8381743367808951|0.3739583618795438","0.8625|0.40475979","926.0|926.0","0.13487537309639883|0.13277381207685834","false",,"OTU-EUK129->otu2689","0.0"
"2776","correl_spearman",,"mutualExclusion","otu1887->OTU-EUK366","1","-0.90050042","correl_spearman=mutualExclusion","correl_spearman=4.827820143660233E-9","correl_spearman=-0.90050042","otu1887->OTU-EUK366","","","","-0.90050042","4.0854519467448114E-7","4.0854519467448114E-7","2.4529037162773544E-6","-100.0","-100.0","-20.0","-100.0","false",,"otu1887->OTU-EUK366","2.4529037162773544E-6"
"2778","dist_kullbackleibler",,"copresence","otu641->OTU-EUK261","1","0.88219403","dist_kullbackleibler=copresence","dist_kullbackleibler=8.450612432042703E-9","dist_kullbackleibler=0.88219403","otu641->OTU-EUK261","4.024368741459997","3.91541016","1.7028815514550995","0.88219403","7.513065158892829E-7","7.513065158892829E-7","4.204238510702598E-6","0.7708747463141992","0.75430304","986.0","0.33264384367302013","false",,"otu641->OTU-EUK261","4.204238510702598E-6"
"2779","correl_spearman",,"mutualExclusion","otu2395->OTU-EUK283","1","-0.90050042","correl_spearman=mutualExclusion","correl_spearman=3.101138235095391E-9","correl_spearman=-0.90050042","otu2395->OTU-EUK283","","","","-0.90050042","2.5179662688223914E-7","2.5179662688223914E-7","1.6064731715098272E-6","-100.0","-100.0","-32.0","-100.0","false",,"otu2395->OTU-EUK283","1.6064731715098272E-6"
"2781","dist_bray|correl_pearson|dist_kullbackleibler",,"copresence","OTU-EUK205->otu1020","3","0.20955335|0.92455282|0.59723295","dist_bray=copresence|correl_pearson=copresence|dist_kullbackleibler=copresence","dist_bray=0.05078136724439042|correl_pearson=0.006607935613846816|dist_kullbackleibler=0.0","dist_bray=0.20955335|correl_pearson=0.92455282|dist_kullbackleibler=0.59723295","OTU-EUK205->otu1020","0.7260126485899993","0.75184834","0.16088149087278758","0.20955335","0.0","0.0","0.0","0.22229846080256824|0.880738371043339|0.5931899697913321","0.20552779|0.92513368|0.50504608","246.0|246.0|246.0","0.09464528287266455|0.1271888462675847|0.3712835339330171","false",,"OTU-EUK205->otu1020","0.0"
"2783","dist_kullbackleibler",,"copresence","otu1562->OTU-EUK449","1","0.84960951","dist_kullbackleibler=copresence","dist_kullbackleibler=2.2071233729548112E-13","dist_kullbackleibler=0.84960951","otu1562->OTU-EUK449","5.4234223669500015","5.2277183350000005","2.418401782000629","0.84960951","5.060063479334076E-12","5.060063479334076E-12","4.0279445709665956E-11","0.7735239267336155","0.76066878","892.0","0.4122367708548308","false",,"otu1562->OTU-EUK449","4.0279445709665956E-11"
"2784","dist_kullbackleibler",,"mutualExclusion","OTU-EUK212->otu274","1","21.39097959","dist_kullbackleibler=mutualExclusion","dist_kullbackleibler=9.760389198087971E-6","dist_kullbackleibler=21.39097959","OTU-EUK212->otu274","11.191258038359996","11.075297885","4.437061640534605","21.39097959","0.0010990631774255855","0.0010990631774255855","0.004371526495093226","18.93425970816456","19.291236150000003","580.0","3.2877695567586978","false",,"OTU-EUK212->otu274","0.004371526495093226"
"2785","dist_kullbackleibler",,"mutualExclusion","otu311->OTU-EUK266","1","21.88632924","dist_kullbackleibler=mutualExclusion","dist_kullbackleibler=2.787308651663878E-7","dist_kullbackleibler=21.88632924","otu311->OTU-EUK266","","","","21.88632924","3.091148593825643E-5","3.091148593825643E-5","1.5006302947408819E-4","-100.0","-100.0","-88.0","-100.0","false",,"otu311->OTU-EUK266","1.5006302947408819E-4"
"2786","dist_kullbackleibler|correl_spearman",,"mutualExclusion","OTU-EUK471->otu459","2","21.24549232|-0.87741935","dist_kullbackleibler=mutualExclusion|correl_spearman=mutualExclusion","dist_kullbackleibler=2.8798525636419825E-6|correl_spearman=0.0036073860295614546","dist_kullbackleibler=21.24549232|correl_spearman=-0.87741935","OTU-EUK471->otu459","11.195899719409997","11.122645575","5.019195999664982","21.24549232","9.397768173657894E-7","9.397768173657894E-7","5.1769557033624146E-6","18.656887057679626|-0.8581662278293407","18.320167525000002|-0.88030039","336.0|336.0","2.706658770834983|0.09870523746735299","false",,"OTU-EUK471->otu459","5.1769557033624146E-6"
"2787","correl_pearson|dist_bray|dist_kullbackleibler|correl_spearman",,"copresence","OTU-EUK1610->otu486","4","0.93974255|0.22711284|0.54949978|0.90190839","correl_pearson=copresence|dist_bray=copresence|dist_kullbackleibler=copresence|correl_spearman=copresence","correl_pearson=0.00212764153385836|dist_bray=0.042976667895028076|dist_kullbackleibler=7.828182546631979E-13|correl_spearman=0.010631793564331193","correl_pearson=0.93974255|dist_bray=0.22711284|dist_kullbackleibler=0.54949978|correl_spearman=0.90190839","OTU-EUK1610->otu486","2.502197399999952E-4","-0.09154298","0.34172068334145705","0.93974255","0.0","0.0","0.0","0.9146619274264715|0.21942673253151268|0.5945386192436969|0.8506562775105035","0.9442293150000001|0.21032119999999999|0.474550625|0.88615804","904.0|904.0|904.0|904.0","0.10232453956066187|0.06397747946013271|0.41201838197028795|0.13249819900746637","false",,"OTU-EUK1610->otu486","0.0"
"2788","dist_bray",,"mutualExclusion","otu384->OTU-EUK306","1","0.99955965","dist_bray=mutualExclusion","dist_bray=0.0","dist_bray=0.99955965","otu384->OTU-EUK306","","","","0.99955965","0.0","0.0","0.0","-100.0","-100.0","-424.0","-100.0","false",,"otu384->OTU-EUK306","0.0"
"2789","dist_kullbackleibler",,"mutualExclusion","OTU-EUK137->otu293","1","21.63887476","dist_kullbackleibler=mutualExclusion","dist_kullbackleibler=8.052773636801902E-8","dist_kullbackleibler=21.63887476","OTU-EUK137->otu293","","","","21.63887476","8.414910692033928E-6","8.414910692033928E-6","4.264216969571999E-5","-100.0","-100.0","-384.0","-100.0","false",,"OTU-EUK137->otu293","4.264216969571999E-5"
"2791","correl_spearman",,"mutualExclusion","OTU-EUK786->otu2755","1","-0.90050042","correl_spearman=mutualExclusion","correl_spearman=5.216472143132478E-9","correl_spearman=-0.90050042","OTU-EUK786->otu2755","","","","-0.90050042","4.445467902680633E-7","4.445467902680633E-7","2.6427982147027117E-6","-100.0","-100.0","-116.0","-100.0","false",,"OTU-EUK786->otu2755","2.6427982147027117E-6"
"2792","correl_spearman",,"mutualExclusion","otu1474->OTU-EUK1042","1","-0.90050042","correl_spearman=mutualExclusion","correl_spearman=5.161499672112768E-9","correl_spearman=-0.90050042","otu1474->OTU-EUK1042","","","","-0.90050042","4.394409850450032E-7","4.394409850450032E-7","2.6200796826591957E-6","-100.0","-100.0","-32.0","-100.0","false",,"otu1474->OTU-EUK1042","2.6200796826591957E-6"
"2793","correl_spearman",,"mutualExclusion","OTU-EUK1129->otu590","1","-0.90050042","correl_spearman=mutualExclusion","correl_spearman=4.3639462186106925E-6","correl_spearman=-0.90050042","OTU-EUK1129->otu590","","","","-0.90050042","5.015731683641889E-4","5.015731683641889E-4","0.0021243514741851833","-100.0","-100.0","-84.0","-100.0","false",,"OTU-EUK1129->otu590","0.0021243514741851833"
"2794","correl_spearman|correl_pearson",,"mutualExclusion","otu1699->OTU-EUK789","2","-0.92258065|-0.65146422","correl_spearman=mutualExclusion|correl_pearson=mutualExclusion","correl_spearman=1.5731285649689397E-6|correl_pearson=0.008936583632181416","correl_spearman=-0.92258065|correl_pearson=-0.65146422","otu1699->OTU-EUK789","0.005761290039999984","-0.00322581","0.3402399564625729","-0.92258065","1.3033325291234021E-6","1.3033325291234021E-6","7.056782432460943E-6","-0.9127079063543181|-0.6927917967349918","-0.92024522|-0.68535983","366.0|366.0","0.0388297655184228|0.08591113545067955","false",,"otu1699->OTU-EUK789","7.056782432460943E-6"
"2795","dist_kullbackleibler",,"mutualExclusion","otu417->OTU-EUK72","1","21.63865654","dist_kullbackleibler=mutualExclusion","dist_kullbackleibler=2.6360129135039045E-6","dist_kullbackleibler=21.63865654","otu417->OTU-EUK72","","","","21.63865654","3.0447332437066876E-4","3.0447332437066876E-4","0.0013308252214310685","-100.0","-100.0","-50.0","-100.0","false",,"otu417->OTU-EUK72","0.0013308252214310685"
"2796","dist_kullbackleibler",,"mutualExclusion","OTU-EUK55->otu34","1","20.8316449","dist_kullbackleibler=mutualExclusion","dist_kullbackleibler=1.4634013470737894E-4","dist_kullbackleibler=20.8316449","OTU-EUK55->otu34","9.859258729609989","9.667835555","4.293440201204984","20.8316449","0.013354610979017023","0.013354610979017023","0.04655522736884705","17.465654940443503","18.42933125","894.0","4.410972957067926","false",,"OTU-EUK55->otu34","0.04655522736884705"
"2798","correl_spearman|dist_kullbackleibler",,"copresence","OTU-EUK723->otu3497","2","0.9862069|0.62374773","correl_spearman=copresence|dist_kullbackleibler=copresence","correl_spearman=2.7322752833941477E-4|dist_kullbackleibler=0.0","correl_spearman=0.9862069|dist_kullbackleibler=0.62374773","OTU-EUK723->otu3497","-0.006675861800000007","-0.00689655","0.33160977115163454","0.9862069","0.0","0.0","0.0","0.9584593530203448|0.590253173896714","0.9869281|0.55148764","278.0|278.0","0.07794820083321947|0.3323135199523052","false",,"OTU-EUK723->otu3497","0.0"
"2799","correl_pearson|dist_bray",,"copresence","otu3548->OTU-EUK260","2","0.94778821|0.19052457","correl_pearson=copresence|dist_bray=copresence","correl_pearson=0.0013725735947084372|dist_bray=0.011981790129733105","correl_pearson=0.94778821|dist_bray=0.19052457","otu3548->OTU-EUK260","","","","0.94778821","0.0018109411520643715","0.0018109411520643715","0.0070399458757483","-100.0|-100.0","-100.0|-100.0","-136.0|-136.0","-100.0|-100.0","false",,"otu3548->OTU-EUK260","0.0070399458757483"
"2800","dist_kullbackleibler",,"copresence","otu761->OTU-EUK1176","1","0.88526742","dist_kullbackleibler=copresence","dist_kullbackleibler=1.531383528874386E-7","dist_kullbackleibler=0.88526742","otu761->OTU-EUK1176","4.266535040910002","4.25919722","1.646779549229906","0.88526742","1.6551016705723676E-5","1.6551016705723676E-5","8.180231118536125E-5","0.8281214193802517","0.72438079","904.0","0.4510802614284219","false",,"otu761->OTU-EUK1176","8.180231118536125E-5"
"2801","dist_kullbackleibler|correl_pearson",,"copresence","otu1265->OTU-EUK116","2","0.73154565|0.92711389","dist_kullbackleibler=copresence|correl_pearson=copresence","dist_kullbackleibler=1.3242962282333792E-11|correl_pearson=0.0012934003502860225","dist_kullbackleibler=0.73154565|correl_pearson=0.92711389","otu1265->OTU-EUK116","4.318822509020008","4.081708575","1.9095933790195108","0.73154565","2.565725409908737E-13","2.565725409908737E-13","2.0837850964258793E-12","0.6659316693999989|0.9113854214099988","0.61252863|0.93546083","1000.0|1000.0","0.30039118788077074|0.09189747103775439","false",,"otu1265->OTU-EUK116","2.0837850964258793E-12"
"2802","dist_kullbackleibler|dist_bray|correl_pearson|correl_spearman",,"copresence","otu2403->OTU-EUK277","4","0.17279088|0.17995585|0.93097418|0.9862069","dist_kullbackleibler=copresence|dist_bray=copresence|correl_pearson=copresence|correl_spearman=copresence","dist_kullbackleibler=0.0|dist_bray=0.01320948867243521|correl_pearson=6.760367364799791E-6|correl_spearman=1.8083351075226517E-5","dist_kullbackleibler=0.17279088|dist_bray=0.17995585|correl_pearson=0.93097418|correl_spearman=0.9862069","otu2403->OTU-EUK277","9.704719346109998","9.902140075","3.5164235696247963","0.17279088","0.0","0.0","0.0","0.14095258419906684|0.15050760038880245|0.932954713514774|0.974459691119753","0.15078118|0.16667108|0.93704952|1.0","286.0|286.0|286.0|286.0","0.07086699209034385|0.06646779449314974|0.04666068774085669|0.055674131915484384","false",,"otu2403->OTU-EUK277","0.0"
"2803","dist_kullbackleibler|correl_spearman|dist_bray",,"copresence","otu3454->OTU-EUK618","3","0.85140953|0.90050042|0.24037248","dist_kullbackleibler=copresence|correl_spearman=copresence|dist_bray=copresence","dist_kullbackleibler=0.0|correl_spearman=0.0013021024745589749|dist_bray=0.03260780341471614","dist_kullbackleibler=0.85140953|correl_spearman=0.90050042|dist_bray=0.24037248","otu3454->OTU-EUK618","8.880294108269995","8.89800163","3.2613232239576107","0.85140953","0.0","0.0","0.0","0.6216850888960005|0.8859386392320002|0.20362989873599993","0.53942253|0.89542484|0.21156818","250.0|250.0|250.0","0.5168010403144071|0.08414862458500344|0.07234553648560042","false",,"otu3454->OTU-EUK618","0.0"
"2804","correl_spearman|dist_kullbackleibler",,"copresence","OTU-EUK1172->otu1261","2","0.90050042|0.59828496","correl_spearman=copresence|dist_kullbackleibler=copresence","correl_spearman=0.00851722431426749|dist_kullbackleibler=0.0","correl_spearman=0.90050042|dist_kullbackleibler=0.59828496","OTU-EUK1172->otu1261","0.0013140637600000072","-0.01000556","0.33053892626311215","0.90050042","0.0","0.0","0.0","0.8448457527371687|0.471680746687403","0.8697969|0.45829093","286.0|286.0","0.12499000012248741|0.22821200931031665","false",,"OTU-EUK1172->otu1261","0.0"
"2805","dist_kullbackleibler",,"copresence","OTU-EUK426->otu1492","1","0.90206795","dist_kullbackleibler=copresence","dist_kullbackleibler=1.3549584586547425E-6","dist_kullbackleibler=0.90206795","OTU-EUK426->otu1492","4.0536600379999985","4.05996292","1.6237765050201163","0.90206795","1.5620210484723618E-4","1.5620210484723618E-4","7.063767119126331E-4","0.8695263226687766","0.7841866449999999","896.0","0.4606051178697203","false",,"OTU-EUK426->otu1492","7.063767119126331E-4"
"2806","dist_bray|correl_spearman|dist_kullbackleibler|correl_pearson",,"copresence","OTU-EUK1610->otu479","4","0.15570486|0.98757764|0.26590561|0.95543274","dist_bray=copresence|correl_spearman=copresence|dist_kullbackleibler=copresence|correl_pearson=copresence","dist_bray=0.05457713415258614|correl_spearman=4.3205537236801206E-7|dist_kullbackleibler=0.0|correl_pearson=1.7632846251702805E-4","dist_bray=0.15570486|correl_spearman=0.98757764|dist_kullbackleibler=0.26590561|correl_pearson=0.95543274","OTU-EUK1610->otu479","0.6369240508399996","0.6516019399999999","0.1344475709569965","0.15570486","0.0","0.0","0.0","0.17333715331932747|0.9833063840231095|0.2909090080252102|0.9320566545063034","0.156566355|1.0|0.26003494000000005|0.955273995","904.0|904.0|904.0|904.0","0.08374020000667626|0.03741573736979141|0.16882101431565297|0.06613165167695888","false",,"OTU-EUK1610->otu479","0.0"
"2808","dist_kullbackleibler",,"copresence","otu717->OTU-EUK492","1","0.93628471","dist_kullbackleibler=copresence","dist_kullbackleibler=0.0","dist_kullbackleibler=0.93628471","otu717->OTU-EUK492","6.74107829265","6.893323585","2.783637668496217","0.93628471","0.0","0.0","0.0","0.8380042384916871","0.7342585699999999","684.0","0.5081112374594469","false",,"otu717->OTU-EUK492","0.0"
"2809","correl_spearman|dist_kullbackleibler",,"copresence","OTU-EUK543->otu1622","2","0.9305475|0.68483715","correl_spearman=copresence|dist_kullbackleibler=copresence","correl_spearman=7.472960421232577E-4|dist_kullbackleibler=0.0","correl_spearman=0.9305475|dist_kullbackleibler=0.68483715","OTU-EUK543->otu1622","-6.83667539999998E-4","0.01266051","0.33284926460707476","0.9305475","0.0","0.0","0.0","0.911817241345456|0.6270483654787873","0.93660976|0.60661206","650.0|650.0","0.08256178120108183|0.2285892752053351","false",,"OTU-EUK543->otu1622","0.0"
